nParts,k,frameMs,editMs
68452,100,15.700,1.000
68452,100,17.200,0.900
68452,100,73.900,11.300
68452,100,34.600,17.300
68452,100,43.200,13.000
68452,100,31.300,15.400
68452,100,24.400,16.100
68452,316,16.500,2.200
68452,316,10.300,2.100
68452,316,27.000,3.700
68452,316,17.200,2.300
68452,316,10.300,2.800
68452,316,9.100,2.500
68452,316,15.800,2.500
68452,316,17.100,2.300
68452,316,16.400,2.500
68452,316,31.700,2.600
68452,316,15.900,2.400
68452,316,17.600,2.600
68452,316,17.100,2.600
68452,316,19.500,3.900
68452,316,12.700,2.500
68452,316,8.800,2.600
68452,316,28.000,2.400
68452,316,16.300,2.400
68452,316,16.400,2.400
68452,316,19.800,2.400
68452,316,14.100,2.500
68452,316,16.900,2.400
68452,316,15.700,2.900
68452,316,18.300,2.800
68452,316,23.300,2.400
68452,316,17.100,2.500
68452,316,17.200,2.500
68452,316,11.100,2.400
68452,316,13.000,2.500
68452,316,15.500,3.000
68452,316,31.000,2.000
68452,316,10.100,2.200
68452,316,9.500,2.100
68452,316,33.000,2.200
68452,316,16.300,2.000
68452,316,17.100,2.500
68452,316,16.300,2.100
68452,316,17.000,2.300
68452,316,17.000,2.300
68452,316,16.100,2.200
68452,316,17.700,2.400
68452,316,15.200,2.200
68452,316,17.000,2.300
68452,316,17.400,2.400
68452,316,15.800,2.500
68452,316,16.600,2.500
68452,316,16.900,2.500
68452,316,17.500,2.400
68452,316,16.700,2.500
68452,316,16.800,2.600
68452,316,15.700,2.700
68452,316,17.500,2.600
68452,316,17.500,2.400
68452,316,15.900,2.300
68452,316,15.700,2.300
68452,316,16.400,2.500
68452,316,18.200,2.400
68452,316,15.800,2.500
68452,316,17.600,2.300
68452,316,16.800,2.400
68452,316,16.600,2.400
68452,1000,16.200,7.000
68452,1000,15.700,7.000
68452,1000,14.500,7.900
68452,1000,15.000,7.100
68452,1000,16.300,7.700
68452,1000,16.700,7.500
68452,1000,17.500,7.900
68452,1000,16.300,7.200
68452,1000,17.300,7.600
68452,1000,16.200,7.800
68452,1000,15.900,8.000
68452,1000,22.900,9.300
68452,1000,16.700,9.300
68452,1000,18.800,7.600
68452,1000,15.300,8.200
68452,1000,15.700,7.600
68452,1000,16.100,7.200
68452,1000,16.600,6.600
68452,1000,21.300,7.500
68452,1000,16.500,7.500
68452,1000,16.200,7.300
68452,1000,15.200,7.500
68452,1000,17.700,7.600
68452,1000,15.800,7.500
68452,1000,15.300,7.900
68452,1000,20.300,7.400
68452,1000,16.100,7.300
68452,1000,24.400,9.000
68452,1000,16.600,9.200
68452,1000,16.800,9.500
68452,1000,16.700,6.600
68452,1000,15.800,6.900
68452,1000,16.500,7.400
68452,1000,16.300,7.700
68452,1000,16.500,7.600
68452,1000,19.100,7.600
68452,1000,15.700,7.400
68452,1000,17.300,7.400
68452,1000,15.800,7.800
68452,1000,16.200,7.700
68452,1000,16.800,8.000
68452,1000,24.600,9.500
68452,1000,16.100,9.800
68452,1000,19.100,9.000
68452,1000,16.400,8.100
68452,1000,14.900,7.400
68452,1000,14.500,7.200
68452,1000,15.600,6.900
68452,1000,18.200,7.300
68452,1000,15.500,7.400
68452,1000,15.500,7.600
68452,1000,19.100,7.700
68452,1000,16.000,7.800
68452,1000,15.900,7.500
68452,1000,15.300,7.500
68452,1000,18.200,7.700
68452,1000,17.400,7.800
68452,1000,28.500,9.300
68452,1000,18.500,9.200
68452,1000,27.900,6.500
68452,1000,15.400,6.400
68452,3162,38.900,29.200
68452,3162,37.700,24.700
68452,3162,32.700,23.200
68452,3162,31.600,22.800
68452,3162,31.000,23.500
68452,3162,31.100,33.000
68452,3162,41.400,29.700
68452,3162,37.600,22.400
68452,3162,30.500,22.600
68452,3162,30.500,22.700
68452,3162,31.200,24.000
68452,3162,32.200,35.200
68452,3162,44.100,27.300
68452,3162,35.000,23.200
68452,3162,31.100,22.900
68452,3162,30.700,23.900
68452,3162,31.800,39.300
68452,3162,49.400,27.700
68452,3162,36.100,24.000
68452,3162,32.200,23.300
68452,3162,31.600,23.900
68452,3162,41.000,27.700
68452,3162,36.300,24.200
68452,3162,32.400,23.100
68452,3162,31.100,24.500
68452,3162,32.300,24.000
68452,3162,32.000,33.500
68452,3162,42.600,29.500
68452,3162,38.600,22.500
68452,3162,30.500,23.300
68452,3162,30.700,23.300
68452,3162,31.400,23.000
68452,3162,30.700,35.100
68452,3162,43.500,27.700
68452,3162,35.500,21.600
68452,3162,29.500,21.800
68452,3162,29.600,23.700
68452,3162,31.300,33.100
68452,3162,41.300,28.500
68452,3162,36.600,24.000
68452,3162,31.600,23.400
68452,3162,30.700,23.000
68452,3162,30.800,23.700
68452,3162,31.300,34.200
68452,3162,42.800,29.200
68452,3162,37.000,22.200
68452,3162,30.100,22.100
68452,3162,29.900,23.000
68452,3162,31.100,33.700
68452,3162,41.900,28.400
68452,3162,36.600,24.400
68452,3162,32.200,22.400
68452,3162,30.100,23.000
68452,3162,30.900,23.600
68452,3162,31.000,35.600
68452,3162,43.700,27.800
68452,3162,35.800,22.200
68452,3162,30.400,22.400
68452,3162,30.000,23.200
68452,3162,30.800,34.200
68452,3162,42.800,27.600
68452,10000,94.800,74.800
68452,10000,87.800,87.100
68452,10000,101.800,71.600
68452,10000,84.800,89.700
68452,10000,103.100,69.900
68452,10000,82.500,90.100
68452,10000,103.000,80.600
68452,10000,95.100,76.700
68452,10000,89.800,85.300
68452,10000,99.300,73.700
68452,10000,86.800,87.800
68452,10000,101.800,69.900
68452,10000,83.400,91.600
68452,10000,104.400,76.100
68452,10000,90.000,78.700
68452,10000,91.800,83.200
68452,10000,98.100,73.300
68452,10000,86.300,90.500
68452,10000,103.900,70.000
68452,10000,82.800,176.600
68452,10000,192.600,126.900
68452,10000,149.100,218.800
68452,10000,232.500,85.700
68452,10000,99.500,342.700
68452,10000,357.400,66.600
68452,10000,79.300,91.900
68452,10000,106.400,73.800
68452,10000,87.700,75.000
68452,10000,88.300,80.400
68452,10000,94.800,71.800
68452,10000,84.900,86.300
68452,10000,100.900,69.000
68452,10000,82.400,87.500
68452,10000,100.900,76.900
68452,10000,90.900,78.500
68452,10000,117.800,80.700
68452,10000,95.200,75.400
68452,10000,88.600,85.300
68452,10000,99.300,70.900
68452,10000,84.500,89.100
68452,10000,102.500,69.600
68452,10000,82.500,93.100
68452,10000,106.400,80.100
68452,10000,96.100,77.600
68452,10000,90.600,85.400
68452,10000,99.600,74.400
68452,10000,87.400,90.500
68452,10000,104.000,70.300
68452,10000,83.200,92.900
68452,10000,106.400,79.500
68452,10000,93.800,79.200
68452,10000,91.900,85.600
68452,10000,99.900,75.300
68452,10000,88.600,88.300
68452,10000,101.900,71.000
68452,10000,83.800,93.800
68452,10000,107.500,83.300
68452,10000,99.300,83.100
68452,10000,97.400,86.200
68452,10000,102.000,77.300
68452,10000,90.900,88.900
68452,31623,285.800,238.200
68452,31623,265.900,262.300
68452,31623,289.200,256.800
68452,31623,284.800,256.600
68452,31623,285.700,240.600
68452,31623,266.900,265.900
68452,31623,293.200,265.500
68452,31623,293.600,258.000
68452,31623,287.400,240.300
68452,31623,267.500,264.800
68452,31623,291.200,262.500
68452,31623,289.000,254.900
68452,31623,287.800,240.300
68452,31623,267.300,261.500
68452,31623,288.300,266.000
68452,31623,294.600,255.400
68452,31623,284.300,237.400
68452,31623,264.400,266.100
68452,31623,294.400,261.300
68452,31623,288.600,259.600
68452,31623,288.200,240.800
68452,31623,267.500,271.300
68452,31623,300.000,264.700
68452,31623,292.200,256.700
68452,31623,284.900,240.400
68452,31623,267.900,260.800
68452,31623,287.900,264.300
68452,31623,292.400,255.400
68452,31623,282.900,239.700
68452,31623,265.600,261.500
68452,31623,289.600,273.200
68452,31623,303.000,258.500
68452,31623,287.500,237.500
68452,31623,273.700,244.100
68452,31623,269.600,251.800
68452,31623,277.700,253.800
68452,31623,281.400,244.200
68452,31623,271.800,242.100
68452,31623,268.500,258.900
68452,31623,284.700,257.800
68452,31623,286.100,271.900
68452,31623,20344.900,274.200
68452,31623,305.700,282.700
68452,31623,320.400,279.800
68452,31623,310.400,279.500
68452,31623,311.100,261.600
68452,31623,289.800,424.300
68452,31623,462.400,481.100
68452,31623,511.400,250.300
68452,31623,277.500,268.000
68452,31623,296.300,290.700
68452,31623,319.000,289.200
68452,31623,343.300,282.200
68452,31623,315.400,288.300
68452,31623,316.300,299.000
68452,31623,327.300,303.200
68452,31623,334.100,270.100
68452,31623,297.100,277.500
68452,31623,305.800,275.200
68452,31623,303.300,258.300
68452,31623,287.400,241.000
68452,68452,611.500,542.400
68452,68452,589.200,528.900
68452,68452,572.900,550.700
68452,68452,594.700,555.100
68452,68452,599.900,554.400
68452,68452,599.900,535.600
68452,68452,579.800,549.200
68452,68452,593.200,559.600
68452,68452,606.800,544.700
68452,68452,591.300,535.900
68452,68452,582.700,554.400
68452,68452,600.400,564.000
68452,68452,610.400,550.900
68452,68452,597.400,525.300
68452,68452,579.400,542.500
68452,68452,590.800,551.800
68452,68452,595.000,543.700
68452,68452,588.200,534.400
68452,68452,579.700,527.900
68452,68452,570.800,565.000
68452,68452,25645.200,576.300
68452,68452,626.900,584.200
68452,68452,633.300,888.400
68452,68452,950.100,590.000
68452,68452,636.600,594.000
68452,68452,641.900,593.000
68452,68452,643.300,605.800
68452,68452,654.500,562.400
68452,68452,608.000,567.400
68452,68452,614.100,556.100
68452,68452,601.100,553.800
68452,68452,600.600,539.700
68452,68452,584.200,558.200
68452,68452,604.400,566.700
68452,68452,615.800,576.200
68452,68452,621.900,550.800
68452,68452,600.000,543.400
68452,68452,590.000,566.500
68452,68452,614.600,567.000
68452,68452,613.800,547.200
68452,68452,593.100,540.800
68452,68452,590.200,542.900
68452,68452,591.400,578.900
68452,68452,625.700,562.200
68452,68452,610.500,554.900
68452,68452,606.900,542.800
68452,68452,589.800,568.000
68452,68452,614.100,562.100
68452,68452,609.400,551.600
68452,68452,597.500,558.200
68452,68452,605.700,544.000
68452,68452,594.800,559.900
68452,68452,607.600,569.000
68452,68452,615.400,554.900
68452,68452,602.700,545.600
68452,68452,593.500,530.400
68452,68452,574.500,553.300
68452,68452,597.600,541.400
68452,68452,584.900,545.100
68452,68452,593.500,530.700
68452,68452,574.400,556.700
