nParts,k,frameMs,editMs
1811,100,16.600,0.600
1811,100,17.200,0.600
1811,100,16.100,0.700
1811,100,16.800,0.700
1811,100,17.200,0.900
1811,100,15.800,0.700
1811,100,17.000,0.700
1811,100,17.300,0.900
1811,100,16.000,0.800
1811,100,16.800,0.700
1811,100,16.400,0.700
1811,100,17.100,0.600
1811,100,16.900,0.600
1811,100,16.800,0.700
1811,100,16.100,0.600
1811,100,16.900,0.700
1811,100,17.100,0.700
1811,100,16.000,0.600
1811,316,16.900,2.200
1811,316,16.900,2.300
1811,316,16.100,2.200
1811,316,16.800,2.300
1811,316,16.400,2.200
1811,316,17.100,2.100
1811,316,16.100,2.200
1811,316,17.000,2.300
1811,316,16.300,2.200
1811,316,17.200,2.300
1811,316,16.800,2.700
1811,316,17.000,1.800
1811,316,16.100,1.800
1811,316,16.800,2.000
1811,316,16.400,1.900
1811,316,17.000,2.000
1811,316,16.700,1.900
1811,316,16.300,2.000
1811,316,17.000,2.000
1811,316,17.100,1.900
1811,316,16.400,2.000
1811,316,16.300,2.000
1811,316,17.000,1.900
1811,316,16.300,1.800
1811,316,16.900,1.800
1811,316,16.200,1.900
1811,316,17.200,1.900
1811,316,17.000,1.900
1811,316,16.000,2.000
1811,316,16.500,2.000
1811,316,17.000,1.900
1811,316,16.800,1.900
1811,316,16.300,1.800
1811,316,16.800,1.900
1811,316,17.100,2.000
1811,316,15.900,1.900
1811,316,16.800,1.900
1811,316,17.200,1.800
1811,316,16.200,2.000
1811,316,17.300,2.000
1811,316,16.000,2.100
1811,316,16.900,2.000
1811,316,17.000,2.000
1811,316,16.100,2.000
1811,316,17.200,2.000
1811,316,16.100,2.100
1811,316,16.700,2.200
1811,316,17.300,2.200
1811,316,16.200,2.200
1811,316,16.800,2.400
1811,316,16.500,2.200
1811,316,16.700,2.300
1811,316,17.000,2.300
1811,316,16.500,2.300
1811,316,17.100,2.300
1811,316,16.300,2.300
1811,316,16.300,2.500
1811,316,17.000,2.400
1811,316,16.400,2.700
1811,316,17.200,2.700
1811,316,16.500,1.800
1811,1000,17.000,5.800
1811,1000,16.300,5.600
1811,1000,15.900,5.700
1811,1000,17.300,5.600
1811,1000,16.100,5.500
1811,1000,17.100,5.600
1811,1000,17.000,5.600
1811,1000,16.400,6.200
1811,1000,16.900,6.300
1811,1000,16.000,6.300
1811,1000,17.100,6.400
1811,1000,17.000,6.800
1811,1000,16.500,8.400
1811,1000,16.400,8.500
1811,1000,17.000,6.100
1811,1000,16.800,5.700
1811,1000,16.100,5.600
1811,1000,17.000,5.500
1811,1000,16.100,5.700
1811,1000,17.100,5.700
1811,1000,17.000,5.700
1811,1000,16.100,5.600
1811,1000,16.900,6.000
1811,1000,16.900,6.300
1811,1000,16.300,6.400
1811,1000,16.900,6.400
1811,1000,16.800,6.400
1811,1000,16.400,6.400
1811,1000,17.000,6.300
1811,1000,16.100,8.700
1811,1000,16.700,8.400
1811,1000,17.000,6.100
1811,1000,17.000,5.400
1811,1000,16.300,5.600
1811,1000,16.900,5.700
1811,1000,16.100,5.900
1811,1000,16.500,5.900
1811,1000,17.100,5.700
1811,1000,16.900,5.500
1811,1000,16.300,5.600
1811,1000,16.800,5.600
1811,1000,16.100,6.200
1811,1000,17.300,6.700
1811,1000,16.800,6.600
1811,1000,16.100,6.500
1811,1000,19.700,14.700
1811,1000,15.800,7.200
1811,1000,16.500,16.800
1811,1000,18.100,8.200
1811,1000,13.600,8.200
1811,1000,16.200,5.600
1811,1000,17.200,5.800
1811,1000,16.100,5.500
1811,1000,16.900,5.500
1811,1000,16.900,5.900
1811,1000,17.000,6.100
1811,1000,16.400,5.700
1811,1000,16.100,5.800
1811,1000,17.300,6.000
1811,1000,16.100,6.100
1811,1000,16.900,6.500
1811,1811,16.000,14.000
1811,1811,17.000,14.600
1811,1811,17.100,10.300
1811,1811,16.000,10.100
1811,1811,17.100,10.600
1811,1811,16.400,10.600
1811,1811,16.700,11.500
1811,1811,17.300,11.600
1811,1811,16.300,14.900
1811,1811,17.000,14.200
1811,1811,15.900,15.000
1811,1811,17.200,10.200
1811,1811,17.000,10.500
1811,1811,15.900,10.500
1811,1811,17.300,10.800
1811,1811,16.900,11.400
1811,1811,15.800,11.700
1811,1811,18.500,14.200
1811,1811,15.500,13.800
1811,1811,16.100,14.700
1811,1811,17.200,9.900
1811,1811,16.000,10.300
1811,1811,17.000,9.900
1811,1811,16.300,10.300
1811,1811,17.100,10.600
1811,1811,16.900,11.700
1811,1811,16.000,14.100
1811,1811,17.200,13.900
1811,1811,16.800,14.400
1811,1811,16.300,10.100
1811,1811,16.900,10.400
1811,1811,16.900,10.200
1811,1811,16.200,10.000
1811,1811,16.900,11.100
1811,1811,15.800,11.300
1811,1811,17.500,14.600
1811,1811,16.900,14.400
1811,1811,15.800,15.100
1811,1811,17.000,9.900
1811,1811,17.000,10.300
1811,1811,15.900,10.200
1811,1811,17.400,10.100
1811,1811,17.000,10.900
1811,1811,16.000,11.500
1811,1811,17.200,14.600
1811,1811,16.100,14.100
1811,1811,17.100,15.100
1811,1811,16.500,10.200
1811,1811,16.800,11.100
1811,1811,19.900,15.500
1811,1811,16.700,10.100
1811,1811,13.400,10.700
1811,1811,16.100,11.300
1811,1811,17.100,14.300
1811,1811,16.900,13.700
1811,1811,16.300,14.600
1811,1811,17.000,10.000
1811,1811,17.400,9.900
1811,1811,15.400,9.900
1811,1811,17.300,9.700
1811,1811,16.000,10.200
