nParts,k,frameMs,editMs
1811,32,4.200,0.200
1811,32,4.300,0.300
1811,32,7.000,0.300
1811,32,4.100,0.300
1811,32,4.400,0.400
1811,32,4.500,0.300
1811,32,4.100,0.400
1811,32,4.700,0.300
1811,32,5.200,0.400
1811,32,6.400,0.400
1811,32,4.500,0.400
1811,32,4.300,0.300
1811,32,7.600,0.300
1811,32,4.000,0.200
1811,32,4.300,0.300
1811,32,4.100,0.200
1811,32,3.800,0.300
1811,100,5.000,0.900
1811,100,5.000,0.800
1811,100,5.800,0.800
1811,100,4.800,0.700
1811,100,14.600,0.800
1811,100,6.400,1.100
1811,100,10.000,1.300
1811,100,6.300,1.100
1811,100,7.600,0.900
1811,100,5.500,1.300
1811,100,5.100,0.600
1811,100,5.400,0.700
1811,100,4.600,0.600
1811,100,4.500,0.600
1811,100,7.400,0.700
1811,100,5.000,0.600
1811,100,4.900,0.700
1811,100,5.800,0.700
1811,100,4.800,0.600
1811,100,4.900,0.600
1811,100,7.300,0.700
1811,100,4.700,0.600
1811,100,5.600,0.600
1811,100,7.200,0.700
1811,100,4.900,0.700
1811,100,4.800,0.700
1811,100,6.500,0.700
1811,100,4.600,0.600
1811,100,5.000,0.600
1811,100,6.700,0.800
1811,100,4.800,0.600
1811,100,4.900,0.800
1811,100,6.500,0.700
1811,100,4.900,0.700
1811,100,4.900,0.700
1811,100,6.800,0.600
1811,100,4.700,0.600
1811,100,4.600,0.600
1811,100,6.600,0.600
1811,100,4.500,0.700
1811,100,5.000,0.600
1811,100,6.800,0.600
1811,100,4.600,0.600
1811,100,4.600,0.700
1811,100,6.400,0.700
1811,100,4.400,0.600
1811,100,4.800,0.700
1811,100,4.900,0.600
1811,100,4.600,0.600
1811,100,4.700,0.600
1811,100,4.700,0.600
1811,100,5.500,0.700
1811,100,4.600,0.600
1811,100,4.700,0.600
1811,100,6.100,0.600
1811,100,4.500,0.600
1811,100,4.800,0.700
1811,100,5.600,0.700
1811,100,4.800,0.700
1811,100,4.900,0.700
1811,100,4.900,0.800
1811,316,6.600,2.400
1811,316,6.700,2.300
1811,316,7.200,2.300
1811,316,7.200,2.400
1811,316,7.200,2.300
1811,316,6.700,2.300
1811,316,8.700,2.400
1811,316,6.800,2.300
1811,316,9.400,2.300
1811,316,7.200,2.900
1811,316,8.600,2.600
1811,316,7.000,2.500
1811,316,9.400,2.600
1811,316,5.900,1.800
1811,316,6.400,1.800
1811,316,6.200,1.800
1811,316,6.800,1.900
1811,316,7.600,1.700
1811,316,5.900,1.800
1811,316,6.100,1.800
1811,316,6.500,1.700
1811,316,6.300,1.800
1811,316,7.300,1.900
1811,316,6.400,1.800
1811,316,6.000,1.800
1811,316,6.200,1.800
1811,316,6.100,1.800
1811,316,5.900,1.800
1811,316,5.900,1.800
1811,316,6.500,1.900
1811,316,7.400,1.800
1811,316,6.900,1.800
1811,316,6.400,1.900
1811,316,6.000,1.900
1811,316,6.500,1.900
1811,316,7.000,1.700
1811,316,6.200,1.800
1811,316,6.200,1.800
1811,316,6.600,1.800
1811,316,6.300,1.900
1811,316,8.300,1.800
1811,316,5.900,1.800
1811,316,6.200,1.800
1811,316,6.300,1.800
1811,316,6.100,1.800
1811,316,7.900,1.800
1811,316,6.100,1.900
1811,316,6.500,2.000
1811,316,6.400,2.100
1811,316,6.300,2.100
1811,316,7.600,2.100
1811,316,6.700,2.200
1811,316,6.300,2.000
1811,316,6.100,2.000
1811,316,6.700,2.100
1811,316,8.400,2.400
1811,316,7.000,2.500
1811,316,8.200,2.700
1811,316,10.300,2.900
1811,316,7.300,2.500
1811,316,6.800,1.700
1811,1000,11.400,5.500
1811,1000,10.300,5.600
1811,1000,10.400,5.400
1811,1000,11.400,5.500
1811,1000,10.700,5.500
1811,1000,10.400,5.600
1811,1000,11.600,6.000
1811,1000,11.000,6.300
1811,1000,11.600,6.200
1811,1000,12.100,6.200
1811,1000,15.500,7.800
1811,1000,12.800,7.800
1811,1000,13.700,8.800
1811,1000,10.400,5.400
1811,1000,12.200,5.600
1811,1000,10.300,5.600
1811,1000,11.200,6.300
1811,1000,11.200,5.700
1811,1000,10.400,5.700
1811,1000,10.100,5.300
1811,1000,13.500,5.300
1811,1000,10.400,5.500
1811,1000,10.600,5.600
1811,1000,11.400,5.800
1811,1000,11.100,6.000
1811,1000,11.700,6.600
1811,1000,13.000,8.000
1811,1000,13.900,7.900
1811,1000,12.600,7.700
1811,1000,11.600,6.000
1811,1000,10.800,5.500
1811,1000,10.300,5.700
1811,1000,10.600,5.600
1811,1000,11.900,5.400
1811,1000,10.400,5.600
1811,1000,10.100,5.500
1811,1000,11.200,5.500
1811,1000,10.400,5.600
1811,1000,11.300,6.300
1811,1000,11.700,6.300
1811,1000,11.100,6.400
1811,1000,11.500,6.400
1811,1000,13.400,8.600
1811,1000,13.400,7.700
1811,1000,12.400,7.600
1811,1000,11.900,7.000
1811,1000,11.700,6.100
1811,1000,12.800,5.600
1811,1000,10.200,5.400
1811,1000,10.600,5.700
1811,1000,12.000,5.600
1811,1000,10.300,5.600
1811,1000,10.700,5.600
1811,1000,12.100,6.000
1811,1000,11.000,6.200
1811,1000,11.500,6.400
1811,1000,11.700,6.400
1811,1000,11.300,6.300
1811,1000,12.500,7.600
1811,1000,13.000,8.000
1811,1000,14.000,8.500
1811,1811,15.600,9.800
1811,1811,16.700,10.700
1811,1811,15.900,10.200
1811,1811,16.600,10.400
1811,1811,17.400,10.500
1811,1811,21.600,14.100
1811,1811,20.100,14.200
1811,1811,19.000,12.700
1811,1811,16.300,10.100
1811,1811,16.700,10.000
1811,1811,17.300,10.200
1811,1811,16.000,10.100
1811,1811,17.000,11.000
1811,1811,18.000,11.300
1811,1811,20.000,14.100
1811,1811,19.700,13.800
1811,1811,19.700,13.400
1811,1811,16.400,10.100
1811,1811,15.700,9.900
1811,1811,16.000,10.100
1811,1811,15.800,10.200
1811,1811,16.300,10.500
1811,1811,18.200,11.100
1811,1811,20.400,14.400
1811,1811,19.400,13.500
1811,1811,18.200,12.700
1811,1811,15.900,10.200
1811,1811,15.500,9.900
1811,1811,15.800,9.900
1811,1811,16.600,10.900
1811,1811,16.200,10.500
1811,1811,17.500,11.300
1811,1811,20.300,14.500
1811,1811,19.500,13.500
1811,1811,18.900,12.300
1811,1811,15.600,10.000
1811,1811,16.300,10.200
1811,1811,16.300,10.000
1811,1811,17.600,10.800
1811,1811,17.500,10.100
1811,1811,17.500,11.300
1811,1811,20.400,14.700
1811,1811,20.100,14.000
1811,1811,18.400,12.500
1811,1811,17.600,11.400
1811,1811,15.900,10.300
1811,1811,15.600,9.900
1811,1811,15.600,10.000
1811,1811,16.400,10.400
1811,1811,17.400,11.300
1811,1811,19.800,14.000
1811,1811,20.400,14.700
1811,1811,18.400,12.600
1811,1811,15.900,10.200
1811,1811,16.000,10.500
1811,1811,15.800,9.900
1811,1811,16.500,10.000
1811,1811,16.400,10.400
1811,1811,18.800,12.600
1811,1811,19.800,13.700
1811,1811,19.700,13.900
