nParts,k,frameMs,editMs,gpuMs
20000,1,0.699,0.072,0.163
20000,1,0.779,0.065,0.163
20000,1,0.694,0.062,0.162
20000,1,0.705,0.060,0.163
20000,1,0.655,0.063,0.162
20000,1,0.614,0.066,0.163
20000,1,29.628,28.784,0.164
20000,1,0.731,0.079,0.162
20000,1,1.290,0.078,0.163
20000,1,0.706,0.063,0.163
20000,1,0.696,0.064,0.162
20000,1,0.649,0.065,0.163
20000,1,0.560,0.065,0.162
20000,1,0.697,0.065,0.163
20000,1,0.680,0.069,0.163
20000,1,0.600,0.068,0.163
20000,1,0.567,0.065,0.163
20000,1,0.604,0.075,0.163
20000,1,0.612,0.069,0.163
20000,1,0.617,0.073,0.163
20000,1,0.615,0.072,0.163
20000,1,0.595,0.068,0.163
20000,1,0.583,0.067,0.163
20000,1,0.552,0.065,0.163
20000,1,0.538,0.063,0.163
20000,1,0.542,0.062,0.163
20000,1,0.649,0.059,0.162
20000,1,0.640,0.065,0.162
20000,1,0.604,0.063,0.163
20000,1,3.315,0.067,0.168
20000,1,0.628,0.082,0.163
20000,1,0.636,0.067,0.163
20000,1,0.601,0.063,0.163
20000,1,0.693,0.061,0.163
20000,1,0.645,0.070,0.162
20000,1,0.666,0.085,0.163
20000,1,0.570,0.068,0.163
20000,1,0.559,0.066,0.163
20000,1,1.013,0.062,0.163
20000,1,0.641,0.083,0.163
20000,1,0.605,0.071,0.163
20000,1,0.614,0.065,0.163
20000,1,0.587,0.067,0.163
20000,1,0.676,0.072,0.163
20000,1,0.552,0.066,0.163
20000,1,0.541,0.062,0.162
20000,1,0.650,0.061,0.162
20000,1,0.609,0.065,0.163
20000,1,0.681,0.066,0.163
20000,1,0.634,0.068,0.163
20000,1,0.625,0.067,0.162
20000,1,0.657,0.065,0.162
20000,1,0.619,0.063,0.163
20000,1,0.624,0.071,0.162
20000,1,0.554,0.066,0.163
20000,1,0.539,0.063,0.163
20000,1,0.535,0.061,0.163
20000,1,0.671,0.061,0.163
20000,1,0.623,0.064,0.162
20000,1,0.539,0.062,0.163
20000,1,0.609,0.060,0.163
20000,1,0.531,0.062,0.163
20000,1,0.524,0.061,0.163
20000,1,0.582,0.061,0.163
20000,1,0.578,0.064,0.163
20000,1,0.576,0.072,0.163
20000,1,0.559,0.066,0.163
20000,1,0.608,0.064,0.163
20000,1,0.554,0.063,0.163
20000,1,0.656,0.064,0.163
20000,1,0.649,0.071,0.162
20000,1,0.576,0.069,0.163
20000,1,0.572,0.064,0.163
20000,1,0.574,0.067,0.163
20000,1,0.563,0.067,0.163
20000,1,0.558,0.069,0.162
20000,1,0.538,0.064,0.163
20000,1,0.540,0.063,0.163
20000,1,0.533,0.062,0.162
20000,1,0.542,0.061,0.163
20000,1,0.581,0.061,0.162
20000,1,0.631,0.071,0.163
20000,1,0.593,0.070,0.163
20000,1,0.627,0.082,0.162
20000,1,0.651,0.064,0.163
20000,1,0.630,0.065,0.163
20000,1,0.619,0.066,0.163
20000,1,0.641,0.066,0.163
20000,1,0.686,0.069,0.163
20000,1,0.553,0.067,0.163
20000,1,0.595,0.062,0.162
20000,1,0.670,0.073,0.163
20000,1,0.630,0.073,0.162
20000,1,0.659,0.069,0.163
20000,1,0.679,0.067,0.163
20000,1,0.649,0.070,0.163
20000,1,0.607,0.069,0.163
20000,1,0.621,0.071,0.163
20000,1,0.581,0.072,0.163
20000,1,0.555,0.066,0.163
20000,1,0.583,0.066,0.163
20000,1,0.589,0.065,0.162
20000,1,0.588,0.062,0.162
20000,1,0.618,0.065,0.163
20000,1,0.690,0.069,0.163
20000,1,0.557,0.067,0.163
20000,1,0.544,0.063,0.163
20000,1,0.675,0.063,0.163
20000,1,0.707,0.072,0.163
20000,1,0.680,0.070,0.163
20000,1,0.616,0.063,0.162
20000,1,0.596,0.067,0.163
20000,1,0.589,0.063,0.162
20000,1,0.588,0.063,0.163
20000,1,0.587,0.067,0.163
20000,1,0.584,0.062,0.162
20000,1,0.588,0.061,0.163
20000,1,0.591,0.062,0.163
20000,1,0.613,0.065,0.163
20000,1,0.597,0.063,0.163
20000,1,0.613,0.066,0.162
20000,1,0.597,0.063,0.162
20000,1,0.625,0.062,0.163
20000,1,0.602,0.062,0.163
20000,1,0.634,0.065,0.163
20000,1,0.617,0.073,0.163
20000,1,0.598,0.068,0.163
20000,1,0.743,0.067,0.163
20000,1,0.631,0.074,0.163
20000,1,0.587,0.074,0.162
20000,1,0.599,0.064,0.163
20000,1,0.556,0.065,0.162
20000,1,0.564,0.068,0.163
20000,1,0.695,0.070,0.163
20000,1,0.635,0.066,0.162
20000,1,0.676,0.065,0.162
20000,1,0.577,0.068,0.162
20000,1,0.600,0.068,0.163
20000,1,0.579,0.067,0.163
20000,1,0.638,0.071,0.163
20000,1,0.628,0.070,0.163
20000,1,0.669,0.071,0.163
20000,1,0.624,0.070,0.163
20000,1,0.547,0.066,0.162
20000,1,0.636,0.062,0.162
20000,1,0.595,0.062,0.163
20000,1,0.536,0.062,0.162
20000,1,0.631,0.063,0.162
20000,1,0.622,0.067,0.163
20000,1,0.566,0.067,0.163
20000,1,0.598,0.069,0.163
20000,1,0.586,0.071,0.163
20000,1,0.670,0.065,0.162
20000,1,0.643,0.071,0.163
20000,1,0.584,0.071,0.163
20000,1,0.552,0.067,0.163
20000,1,0.642,0.062,0.162
20000,1,0.551,0.065,0.163
20000,1,0.535,0.062,0.162
20000,1,0.583,0.061,0.163
20000,1,0.607,0.064,0.163
20000,1,0.642,0.066,0.162
20000,1,0.621,0.077,0.163
20000,1,0.601,0.069,0.162
20000,1,0.552,0.065,0.163
20000,1,0.544,0.065,0.163
20000,1,0.629,0.063,0.163
20000,2,0.728,0.071,0.163
20000,2,0.642,0.070,0.163
20000,2,0.754,0.069,0.163
20000,2,0.634,0.075,0.162
20000,2,0.730,0.076,0.163
20000,2,0.708,0.072,0.163
20000,2,0.708,0.075,0.163
20000,2,0.723,0.074,0.163
20000,2,0.812,0.076,0.163
20000,2,0.720,0.079,0.162
20000,2,0.690,0.074,0.163
20000,2,0.746,0.078,0.163
20000,2,0.720,0.074,0.163
20000,2,0.775,0.087,0.163
20000,2,0.653,0.083,0.163
20000,2,0.686,0.078,0.163
20000,2,0.783,0.085,0.163
20000,2,0.755,0.086,0.163
20000,2,0.749,0.080,0.163
20000,2,0.741,0.086,0.163
20000,2,0.678,0.086,0.163
20000,2,0.643,0.078,0.162
20000,2,0.764,0.073,0.163
20000,2,0.716,0.075,0.163
20000,2,0.696,0.075,0.163
20000,2,0.713,0.074,0.163
20000,2,0.788,0.081,0.163
20000,2,0.705,0.079,0.162
20000,2,0.670,0.072,0.163
20000,2,0.636,0.069,0.163
20000,2,0.735,0.069,0.163
20000,2,0.668,0.073,0.163
20000,2,0.780,0.070,0.163
20000,2,0.787,0.074,0.163
20000,2,0.786,0.073,0.163
20000,2,0.679,0.076,0.163
20000,2,0.781,0.074,0.163
20000,2,0.722,0.074,0.163
20000,2,0.654,0.071,0.163
20000,2,0.706,0.075,0.163
20000,2,0.741,0.090,0.163
20000,2,0.939,0.086,0.163
20000,2,0.906,0.100,0.163
20000,2,0.794,0.093,0.163
20000,2,0.715,0.088,0.163
20000,2,0.660,0.078,0.163
20000,2,0.704,0.080,0.162
20000,2,0.728,0.085,0.162
20000,2,0.729,0.074,0.163
20000,2,0.719,0.074,0.163
20000,2,0.732,0.083,0.163
20000,2,0.698,0.079,0.163
20000,2,0.691,0.075,0.163
20000,2,0.751,0.076,0.163
20000,2,0.746,0.078,0.163
20000,2,0.741,0.074,0.162
20000,2,0.639,0.075,0.163
20000,2,0.717,0.071,0.163
20000,2,4.383,0.077,0.169
20000,2,0.893,0.091,0.163
20000,2,0.717,0.079,0.163
20000,2,0.786,0.071,0.164
20000,2,0.732,0.076,0.163
20000,2,4.557,0.072,0.163
20000,2,0.966,0.113,0.164
20000,2,1.551,0.093,0.168
20000,2,1.775,0.128,0.167
20000,2,1.252,0.095,0.163
20000,2,0.815,0.078,0.163
20000,2,0.743,0.075,0.163
20000,2,0.658,0.072,0.163
20000,2,0.731,0.108,0.163
20000,2,0.828,0.082,0.163
20000,2,0.774,0.094,0.163
20000,2,0.663,0.080,0.163
20000,2,0.699,0.074,0.163
20000,2,0.665,0.076,0.162
20000,2,0.690,0.076,0.163
20000,2,0.673,0.075,0.163
20000,2,0.692,0.076,0.163
20000,2,0.628,0.076,0.163
20000,2,0.686,0.073,0.163
20000,2,0.688,0.077,0.163
20000,2,0.613,0.076,0.162
20000,2,0.584,0.070,0.163
20000,2,0.683,0.070,0.163
20000,2,0.634,0.071,0.163
20000,2,0.578,0.071,0.163
20000,2,0.598,0.071,0.162
20000,2,0.639,0.077,0.163
20000,2,0.726,0.077,0.163
20000,2,0.610,0.076,0.162
20000,2,0.600,0.074,0.163
20000,2,0.640,0.070,0.163
20000,2,0.643,0.075,0.163
20000,2,0.595,0.073,0.163
20000,2,0.685,0.075,0.163
20000,2,0.730,0.073,0.163
20000,2,0.774,0.076,0.163
20000,2,0.741,0.084,0.163
20000,2,0.680,0.079,0.163
20000,2,0.661,0.079,0.163
20000,2,0.660,0.076,0.163
20000,2,0.715,0.075,0.163
20000,2,0.697,0.078,0.163
20000,2,0.704,0.083,0.163
20000,2,0.693,0.084,0.163
20000,2,0.645,0.079,0.163
20000,2,0.618,0.076,0.163
20000,2,0.612,0.076,0.163
20000,2,0.636,0.074,0.163
20000,2,0.691,0.074,0.163
20000,2,0.635,0.077,0.163
20000,2,0.711,0.078,0.163
20000,2,0.675,0.078,0.163
20000,2,0.614,0.077,0.163
20000,2,0.591,0.073,0.163
20000,2,0.670,0.071,0.163
20000,2,0.650,0.074,0.163
20000,2,0.637,0.074,0.163
20000,2,0.690,0.078,0.163
20000,2,0.730,0.079,0.163
20000,2,0.684,0.078,0.162
20000,2,0.699,0.078,0.163
20000,2,9.095,0.081,0.167
20000,2,2.517,0.115,0.168
20000,2,0.725,0.096,0.163
20000,2,0.689,0.090,0.162
20000,2,0.666,0.076,0.163
20000,2,0.702,0.089,0.163
20000,2,0.662,0.083,0.164
20000,2,3.010,0.079,0.163
20000,2,0.847,0.116,0.163
20000,2,0.755,0.085,0.163
20000,2,0.696,0.082,0.163
20000,2,0.679,0.079,0.162
20000,2,0.658,0.078,0.163
20000,2,0.609,0.074,0.163
20000,2,0.599,0.075,0.162
20000,2,0.642,0.072,0.163
20000,2,0.618,0.075,0.162
20000,2,0.784,0.077,0.163
20000,2,0.636,0.080,0.163
20000,2,0.595,0.074,0.163
20000,2,0.590,0.072,0.162
20000,2,0.584,0.071,0.162
20000,2,0.589,0.071,0.163
20000,2,0.748,0.072,0.163
20000,2,0.761,0.085,0.163
20000,2,0.715,0.087,0.163
20000,2,0.639,0.080,0.163
20000,2,0.701,0.080,0.163
20000,2,0.731,0.081,0.162
20000,2,0.691,0.092,0.163
20000,2,0.717,0.079,0.163
20000,2,0.707,0.084,0.163
20000,2,0.766,0.086,0.163
20000,2,0.731,0.082,0.163
20000,2,0.687,0.083,0.163
20000,2,0.609,0.074,0.163
20000,2,0.661,0.073,0.163
20000,2,0.639,0.071,0.163
20000,2,0.652,0.072,0.163
20000,2,0.612,0.078,0.162
20000,2,0.694,0.074,0.163
20000,2,0.603,0.076,0.163
20000,2,0.653,0.073,0.163
20000,2,0.694,0.076,0.163
20000,2,0.635,0.071,0.162
20000,2,0.646,0.072,0.163
20000,2,0.622,0.077,0.163
20000,2,0.591,0.073,0.163
20000,2,0.693,0.072,0.163
20000,2,0.672,0.077,0.162
20000,2,0.708,0.082,0.163
20000,2,0.724,0.082,0.163
20000,2,0.737,0.075,0.163
20000,2,0.776,0.079,0.163
20000,2,0.637,0.080,0.163
20000,2,0.606,0.076,0.163
20000,2,0.697,0.073,0.163
20000,2,0.693,0.074,0.162
20000,2,0.678,0.082,0.163
20000,2,0.623,0.079,0.163
20000,2,0.591,0.073,0.162
20000,2,0.583,0.072,0.163
20000,2,0.683,0.070,0.163
20000,2,0.627,0.076,0.163
20000,2,0.696,0.073,0.163
20000,2,0.614,0.072,0.163
20000,2,0.581,0.071,0.163
20000,2,0.588,0.072,0.163
20000,2,0.721,0.072,0.163
20000,2,0.656,0.075,0.162
20000,2,0.733,0.075,0.163
20000,2,0.706,0.076,0.163
20000,2,0.645,0.074,0.163
20000,2,0.589,0.072,0.163
20000,2,0.584,0.073,0.163
20000,2,0.585,0.071,0.163
20000,2,0.580,0.071,0.163
20000,2,0.682,0.071,0.163
20000,2,0.679,0.076,0.163
20000,2,0.718,0.081,0.162
20000,2,0.655,0.075,0.163
20000,2,0.587,0.074,0.162
20000,2,0.605,0.071,0.163
20000,2,0.650,0.084,0.163
20000,2,0.686,0.077,0.163
20000,2,0.703,0.085,0.163
20000,2,0.699,0.093,0.163
20000,2,0.713,0.088,0.163
20000,2,0.690,0.089,0.163
20000,2,0.698,0.085,0.163
20000,2,0.677,0.090,0.163
20000,2,0.652,0.086,0.163
20000,2,0.636,0.080,0.163
20000,2,0.678,0.080,0.162
20000,2,0.704,0.083,0.163
20000,2,0.651,0.081,0.163
20000,2,0.693,0.077,0.163
20000,2,0.651,0.079,0.163
20000,2,0.671,0.076,0.163
20000,2,0.690,0.080,0.163
20000,2,0.748,0.080,0.162
20000,2,0.733,0.081,0.163
20000,2,0.652,0.080,0.163
20000,2,0.671,0.076,0.163
20000,2,0.744,0.081,0.163
20000,2,0.873,0.093,0.163
20000,2,0.778,0.102,0.162
20000,2,0.690,0.091,0.164
20000,2,0.643,0.082,0.163
20000,2,0.631,0.074,0.163
20000,2,0.750,0.091,0.163
20000,2,0.688,0.110,0.163
20000,2,0.664,0.078,0.163
20000,2,0.658,0.076,0.163
20000,2,0.649,0.073,0.163
20000,2,0.689,0.081,0.163
20000,2,0.647,0.087,0.163
20000,2,3.032,2.241,0.163
20000,2,0.636,0.086,0.163
20000,2,0.620,0.086,0.162
20000,2,0.647,0.075,0.163
20000,2,0.639,0.074,0.163
20000,2,0.596,0.072,0.163
20000,2,0.723,0.076,0.163
20000,2,0.622,0.081,0.162
20000,2,0.675,0.074,0.163
20000,2,0.632,0.076,0.163
20000,2,0.643,0.083,0.163
20000,2,0.689,0.081,0.163
20000,2,0.778,0.086,0.164
20000,2,0.657,0.084,0.163
20000,2,0.658,0.084,0.163
20000,2,0.722,0.088,0.163
20000,2,0.678,0.085,0.163
20000,2,0.701,0.086,0.163
20000,2,0.779,0.088,0.163
20000,2,0.767,0.092,0.163
20000,2,0.699,0.087,0.163
20000,2,0.702,0.085,0.163
20000,2,1.358,0.084,0.163
20000,2,1.106,0.105,0.163
20000,2,0.671,0.093,0.163
20000,2,0.640,0.079,0.162
20000,2,0.687,0.080,0.163
20000,2,1.941,0.082,0.169
20000,2,0.671,0.092,0.163
20000,2,4.963,0.078,0.163
20000,2,0.824,0.107,0.164
20000,2,0.613,0.080,0.163
20000,2,0.605,0.076,0.163
20000,2,0.590,0.073,0.163
20000,2,0.596,0.073,0.163
20000,2,0.681,0.076,0.163
20000,2,0.743,0.082,0.163
20000,2,0.680,0.080,0.162
20000,2,0.608,0.075,0.163
20000,2,0.653,0.075,0.163
20000,2,0.725,0.079,0.163
20000,2,0.991,0.080,0.163
20000,2,0.756,0.099,0.163
20000,2,0.821,0.087,0.163
20000,2,0.695,0.084,0.163
20000,2,0.776,0.086,0.163
20000,2,0.758,0.081,0.163
20000,2,0.722,0.088,0.163
20000,2,0.656,0.086,0.163
20000,2,0.666,0.077,0.163
20000,2,0.641,0.075,0.163
20000,2,0.606,0.074,0.162
20000,2,0.585,0.073,0.163
20000,2,0.576,0.072,0.163
20000,2,0.635,0.071,0.163
20000,2,0.634,0.073,0.163
20000,2,0.631,0.073,0.163
20000,2,0.585,0.073,0.163
20000,2,0.576,0.070,0.163
20000,3,0.637,0.080,0.163
20000,3,0.655,0.075,0.163
20000,3,0.611,0.079,0.163
20000,3,0.727,0.078,0.163
20000,3,0.605,0.076,0.163
20000,3,0.604,0.075,0.162
20000,3,0.606,0.077,0.162
20000,3,0.606,0.078,0.163
20000,3,0.607,0.077,0.162
20000,3,0.613,0.082,0.162
20000,3,0.755,0.080,0.163
20000,3,0.656,0.079,0.162
20000,3,0.718,0.079,0.163
20000,3,0.712,0.087,0.163
20000,3,0.622,0.080,0.162
20000,3,0.730,0.079,0.162
20000,3,0.623,0.081,0.163
20000,3,0.643,0.080,0.163
20000,3,0.635,0.084,0.163
20000,3,0.719,0.080,0.163
20000,3,0.620,0.078,0.163
20000,3,0.617,0.077,0.163
20000,3,0.652,0.077,0.163
20000,3,0.671,0.079,0.163
20000,3,0.632,0.081,0.163
20000,3,0.613,0.080,0.163
20000,3,0.669,0.079,0.162
20000,3,0.690,0.082,0.163
20000,3,0.667,0.085,0.163
20000,3,0.730,0.080,0.163
20000,3,0.731,0.082,0.163
20000,3,0.715,0.082,0.163
20000,3,0.674,0.078,0.163
20000,3,0.695,0.079,0.162
20000,3,0.708,0.078,0.163
20000,3,0.718,0.076,0.163
20000,3,0.731,0.083,0.163
20000,3,0.622,0.080,0.163
20000,3,0.621,0.078,0.162
20000,3,0.663,0.077,0.163
20000,3,0.747,0.080,0.163
20000,3,0.719,0.081,0.163
20000,3,0.643,0.083,0.163
20000,3,0.668,0.080,0.163
20000,3,0.620,0.086,0.163
20000,3,0.605,0.078,0.163
20000,3,0.597,0.075,0.163
20000,3,0.598,0.076,0.163
20000,3,0.601,0.075,0.163
20000,3,0.688,0.077,0.163
20000,3,0.624,0.082,0.163
20000,3,0.660,0.077,0.163
20000,3,0.669,0.078,0.163
20000,3,0.657,0.078,0.163
20000,3,0.610,0.079,0.162
20000,3,0.660,0.079,0.163
20000,3,0.614,0.078,0.162
20000,3,6.890,0.077,0.166
20000,3,0.717,0.100,0.163
20000,3,0.790,0.096,0.163
20000,3,0.801,0.082,0.163
20000,3,0.633,0.083,0.163
20000,3,0.610,0.078,0.163
20000,3,0.664,0.078,0.163
20000,3,0.612,0.080,0.162
20000,3,0.629,0.077,0.163
20000,3,0.639,0.082,0.162
20000,3,0.655,0.083,0.162
20000,3,0.685,0.082,0.163
20000,3,0.674,0.081,0.163
20000,3,0.611,0.078,0.163
20000,3,0.661,0.078,0.163
20000,3,0.669,0.078,0.163
20000,3,0.696,0.081,0.163
20000,3,0.723,0.079,0.163
20000,3,0.610,0.078,0.163
20000,3,0.608,0.078,0.163
20000,3,0.622,0.076,0.163
20000,3,0.597,0.075,0.163
20000,3,0.596,0.074,0.163
20000,3,0.647,0.074,0.162
20000,3,0.648,0.077,0.163
20000,3,0.608,0.077,0.162
20000,3,0.657,0.082,0.163
20000,3,0.610,0.077,0.163
20000,3,0.679,0.077,0.163
20000,3,0.729,0.080,0.163
20000,3,0.669,0.080,0.162
20000,3,0.651,0.077,0.163
20000,3,0.686,0.079,0.163
20000,3,0.658,0.077,0.163
20000,3,0.657,0.077,0.163
20000,3,0.729,0.077,0.163
20000,3,0.655,0.079,0.163
20000,3,0.656,0.078,0.163
20000,3,0.614,0.090,0.163
20000,3,0.688,0.076,0.163
20000,3,0.602,0.077,0.163
20000,3,0.659,0.077,0.163
20000,3,0.664,0.076,0.163
20000,3,0.678,0.079,0.163
20000,3,0.694,0.091,0.163
20000,3,0.605,0.078,0.163
20000,3,0.651,0.076,0.163
20000,3,0.649,0.076,0.163
20000,3,0.712,0.077,0.163
20000,3,0.679,0.079,0.163
20000,3,0.690,0.087,0.163
20000,3,0.629,0.080,0.164
20000,3,0.658,0.080,0.163
20000,3,0.635,0.078,0.163
20000,3,0.602,0.076,0.163
20000,3,0.661,0.078,0.163
20000,3,0.616,0.077,0.163
20000,3,0.599,0.078,0.163
20000,3,0.591,0.075,0.163
20000,3,0.591,0.075,0.163
20000,3,0.646,0.076,0.163
20000,3,0.598,0.076,0.163
20000,3,0.642,0.076,0.163
20000,3,0.675,0.082,0.163
20000,3,0.624,0.080,0.163
20000,3,0.621,0.080,0.163
20000,3,0.657,0.078,0.163
20000,3,0.635,0.083,0.163
20000,3,0.634,0.084,0.163
20000,3,0.612,0.078,0.163
20000,3,0.603,0.077,0.162
20000,3,0.595,0.075,0.162
20000,3,0.606,0.077,0.163
20000,3,0.654,0.077,0.163
20000,3,0.673,0.077,0.162
20000,3,0.642,0.083,0.163
20000,3,0.728,0.077,0.163
20000,3,0.713,0.078,0.163
20000,3,0.618,0.079,0.162
20000,3,0.651,0.076,0.163
20000,3,0.602,0.076,0.163
20000,3,0.701,0.083,0.163
20000,3,0.649,0.076,0.163
20000,3,0.599,0.076,0.163
20000,3,0.604,0.077,0.163
20000,3,0.605,0.076,0.163
20000,3,0.658,0.076,0.163
20000,3,0.641,0.075,0.163
20000,3,0.691,0.076,0.163
20000,3,0.650,0.075,0.163
20000,3,0.686,0.081,0.163
20000,3,0.731,0.078,0.163
20000,3,0.655,0.079,0.163
20000,3,0.708,0.096,0.163
20000,3,0.604,0.079,0.163
20000,3,0.662,0.077,0.163
20000,3,0.621,0.077,0.163
20000,3,0.602,0.077,0.163
20000,3,0.597,0.076,0.163
20000,3,0.658,0.074,0.163
20000,3,0.648,0.077,0.162
20000,3,0.665,0.077,0.162
20000,3,0.646,0.076,0.163
20000,3,0.740,0.078,0.162
20000,3,0.750,0.080,0.163
20000,3,0.690,0.123,0.163
20000,3,0.655,0.080,0.163
20000,3,0.673,0.081,0.163
20000,3,0.612,0.077,0.163
20000,3,0.635,0.076,0.163
20000,3,5.425,0.079,0.168
20000,3,0.689,0.094,0.163
20000,3,0.697,0.083,0.163
20000,3,0.659,0.081,0.162
20000,3,0.594,0.075,0.162
20000,3,0.623,0.075,0.163
20000,3,0.716,0.083,0.164
20000,3,0.633,0.080,0.163
20000,3,0.683,0.077,0.163
20000,3,0.670,0.080,0.163
20000,3,0.728,0.079,0.163
20000,3,9.820,0.082,0.167
20000,3,0.820,0.102,0.163
20000,3,0.739,0.084,0.163
20000,3,0.625,0.080,0.163
20000,3,0.664,0.077,0.163
20000,3,0.684,0.077,0.163
20000,3,0.672,0.087,0.163
20000,3,0.638,0.080,0.162
20000,3,0.636,0.080,0.162
20000,3,0.664,0.078,0.162
20000,3,0.694,0.087,0.163
20000,3,0.644,0.082,0.163
20000,3,0.662,0.080,0.163
20000,3,0.685,0.083,0.162
20000,3,0.702,0.085,0.163
20000,3,0.662,0.080,0.163
20000,3,0.685,0.079,0.163
20000,3,0.681,0.082,0.163
20000,3,0.654,0.080,0.162
20000,3,0.675,0.077,0.163
20000,3,0.739,0.081,0.163
20000,3,0.641,0.083,0.163
20000,3,0.711,0.083,0.163
20000,3,0.755,0.086,0.162
20000,3,0.728,0.088,0.163
20000,3,0.749,0.092,0.163
20000,3,0.685,0.086,0.162
20000,3,0.679,0.080,0.162
20000,3,0.667,0.077,0.162
20000,3,0.650,0.082,0.162
20000,3,0.646,0.080,0.162
20000,3,0.713,0.088,0.163
20000,3,0.669,0.087,0.162
20000,3,0.623,0.078,0.163
20000,3,0.675,0.079,0.162
20000,3,0.753,0.087,0.163
20000,3,0.642,0.082,0.163
20000,3,0.657,0.081,0.163
20000,3,0.714,0.080,0.163
20000,3,0.689,0.087,0.162
20000,3,0.708,0.083,0.163
20000,3,0.717,0.080,0.163
20000,3,0.662,0.078,0.162
